600,1000,2,20,0.985,1709.73,32335
600,1000,2,20,0.985,2163.5,32355
600,1000,2,20,0.984,1673.2,32814
600,1000,2,20,0.976,1662.05,32632
600,1000,2,20,0.972,1926.32,32266
600,1500,2,20,0.962,5189.09,32603
600,1500,2,20,0.964,5586.57,32409
600,1500,2,20,0.903,4035.36,32499
600,1500,2,20,0.948,3745.73,31869
600,1500,2,20,0.948,3285.51,31802
600,1500,2,20,0.931,4063.8,32282
600,1500,2,20,0.974,4281.01,32213
600,1500,2,20,0.945,4304.5,32982
600,1500,2,20,0.937,3899.26,32725
600,1500,2,20,0.928,4659.28,32499
600,2000,2,20,0.874,5779.34,32160
600,2000,2,20,0.867,6689.98,32551
600,2000,2,20,0.961,8540.5,31880
600,2000,2,20,0.933,5935.7,32230
600,2000,2,20,0.953,5953.91,32017
600,2000,2,20,0.894,5738.37,32223
600,2000,2,20,0.925,6009.45,32744
600,2000,2,20,0.951,8723.56,32238
600,2000,2,20,0.937,6039.83,31860
600,2000,2,20,0.914,7307.73,32408
600,2500,2,20,0.901,8087.64,32562
600,2500,2,20,0.886,8626.57,32122
600,2500,2,20,0.912,9821.93,32380
600,2500,2,20,0.913,12671.4,32121
600,2500,2,20,0.89,8277.83,32177
600,2500,2,20,0.877,9025.95,32264
600,2500,2,20,0.933,8964.73,31854
600,2500,2,20,0.871,8954.64,32090
600,2500,2,20,0.883,8604.75,32692
600,2500,2,20,0.953,10073.7,32003
600,3000,2,20,0.827,9587.74,32169
600,3000,2,20,0.874,12662.9,32122
600,3000,2,20,0.9,13952.6,31605
600,3000,2,20,0.868,9677.56,31852
600,3000,2,20,0.782,9745.48,31910
600,3000,2,20,0.796,10473.1,31945
600,3000,2,20,0.883,12573.8,32480
600,3000,2,20,0.783,10153.5,32811
600,3000,2,20,0.909,11916.8,32653
600,3000,2,20,0.855,10766,32592
600,3500,2,20,0.711,11027.8,32454
600,3500,2,20,0.818,11179.6,32293
600,3500,2,20,0.711,13225.5,31887
600,3500,2,20,0.691,10105.4,32308
600,3500,2,20,0.853,12965.8,32325
600,3500,2,20,0.831,11307.6,32303
600,3500,2,20,0.791,10484.2,32589
600,3500,2,20,0.86,12635.7,32450
600,3500,2,20,0.842,11289.4,32251
600,3500,2,20,0.831,13271.8,32566
600,4000,2,20,0.837,14510.9,31947
600,4000,2,20,0.828,12386.3,31989
600,4000,2,20,0.768,12750,32347
600,4000,2,20,0.87,15112.8,32167
600,4000,2,20,0.692,13289.6,31885
600,4000,2,20,0.879,14678.4,32248
600,4000,2,20,0.823,11648.5,31821
600,4000,2,20,0.763,15995.4,32360
600,4000,2,20,0.783,14083,31785
600,4000,2,20,0.925,15389.9,31770
600,4500,2,20,0.895,14325.1,32109
600,4500,2,20,0.749,12893.7,31383
600,4500,2,20,0.897,15112.5,31883
600,4500,2,20,0.741,13195.1,32162
600,4500,2,20,0.831,14717.4,32283
600,4500,2,20,0.846,13083.3,32431
600,4500,2,20,0.872,13772.6,31753
600,4500,2,20,0.711,13787.7,31800
600,4500,2,20,0.726,13140.3,32479
600,4500,2,20,0.828,13297.5,32484
600,5000,2,20,0.832,15260.4,32509
600,5000,2,20,0.844,16408.1,31774
600,5000,2,20,0.843,14709.6,32948
600,5000,2,20,0.811,13897.1,31566
600,5000,2,20,0.772,15465,32243
600,5000,2,20,0.731,12445.6,31982
600,5000,2,20,0.889,15169.1,31650
600,5000,2,20,0.711,11888,32327
600,5000,2,20,0.783,15695.3,31547
600,5000,2,20,0.818,16347.7,32078
600,5500,2,20,0.911,18432.1,32266
600,5500,2,20,0.867,15099.6,32300
600,5500,2,20,0.809,14856.4,32476
600,5500,2,20,0.685,14464,32079
600,5500,2,20,0.739,14827.8,32207
600,5500,2,20,0.745,13454,32091
600,5500,2,20,0.812,13657.7,32075
600,5500,2,20,0.668,12562.4,31870
600,5500,2,20,0.709,14644.9,31448
600,5500,2,20,0.83,14621.6,31935
600,6000,2,20,0.773,15259,32034
600,6000,2,20,0.79,15899.7,31965
600,6000,2,20,0.744,14819.1,31926
600,6000,2,20,0.874,15070.9,32071
600,6000,2,20,0.81,15158.8,32469
600,6000,2,20,0.889,18322.9,32641
600,6000,2,20,0.815,13898.8,31746
600,6000,2,20,0.826,19223.2,31635
600,6000,2,20,0.777,14020.7,32172
600,6000,2,20,0.782,13983.3,31973
600,1000,2,20,0.99,2365.34,31570
600,1000,2,20,0.99,2365.33,31570
600,6000,2,20,0.812,13662.9,31586
600,500,2,20,1,522.594,32792
600,500,2,20,0.998,634.876,31994
600,500,2,20,1,484.706,32156
600,500,2,20,0.999,546.799,32135
600,500,2,20,1,572.687,32792
600,500,2,20,0.971,522.986,32155
600,500,2,20,1,619.081,32278
600,500,2,20,0.998,588.365,31962
600,500,2,20,0.998,355.508,31681
600,500,2,20,1,571.351,32588
600,1000,2,20,0.989,1660.26,32214
600,1000,2,20,0.98,2218.47,32642
600,1000,2,20,0.996,1914.44,32498
600,1000,2,20,0.981,2281.01,32078
600,1000,2,20,0.954,1493.49,32801
600,1000,2,20,0.992,1962.91,33269
600,1000,2,20,0.981,2075.23,32130
600,1000,2,20,0.975,1790.96,32582
600,1000,2,20,0.973,2351.99,32164
600,1000,2,20,0.991,2678.51,32847
600,1500,2,20,0.952,4639.39,31518
600,1500,2,20,0.942,4136.17,32349
600,1500,2,20,0.936,3335.39,31753
600,1500,2,20,0.97,4262.67,32400
600,1500,2,20,0.92,3414.74,32351
600,1500,2,20,0.894,3534.46,32258
600,1500,2,20,0.96,4183.43,31714
600,1500,2,20,0.962,4486.48,31976
600,1500,2,20,0.944,3707.11,32230
600,1500,2,20,0.958,4254.29,32410
600,2000,2,20,0.965,6797.79,32181
600,2000,2,20,0.951,8740.03,32334
600,2000,2,20,0.875,7385.17,32279
600,2000,2,20,0.926,7310.52,31935
600,2000,2,20,0.921,6651.73,32222
600,2000,2,20,0.881,7095.93,32380
600,2000,2,20,0.951,6914.12,32112
600,2000,2,20,0.934,6074.9,32478
600,2000,2,20,0.948,6233.56,32068
600,2000,2,20,0.959,7417.75,32191
600,2500,2,20,0.84,7511.38,32094
600,2500,2,20,0.937,9107.74,31883
600,2500,2,20,0.828,9669.34,32155
600,2500,2,20,0.878,9127.9,31647
600,2500,2,20,0.902,8756.49,32881
600,2500,2,20,0.871,9203.19,31533
600,2500,2,20,0.918,8103.98,31751
600,2500,2,20,0.946,9602.7,31422
600,2500,2,20,0.94,10128.2,31920
600,2500,2,20,0.869,9295.24,32431
600,3000,2,20,0.901,12024.1,32410
600,3000,2,20,0.87,9689.85,32721
600,3000,2,20,0.894,12541.1,31726
600,3000,2,20,0.858,10922.5,32239
600,3000,2,20,0.856,9468.64,32545
600,3000,2,20,0.796,12233.7,31834
600,3000,2,20,0.929,10098.5,32056
600,3000,2,20,0.906,10109.2,32194
600,3000,2,20,0.925,12468,32350
600,3000,2,20,0.848,9204.4,32268
600,3500,2,20,0.801,10975.3,32347
600,3500,2,20,0.837,12650.9,32611
600,3500,2,20,0.879,14463.9,32669
600,3500,2,20,0.948,14015.2,32380
600,3500,2,20,0.817,10876.4,31637
600,3500,2,20,0.884,12033.4,32193
600,3500,2,20,0.796,11509.2,32257
600,3500,2,20,0.77,10569.9,32257
600,3500,2,20,0.907,12270.8,32272
600,3500,2,20,0.829,12243.5,32593
600,4000,2,20,0.784,16220.9,31784
600,4000,2,20,0.864,13030.8,32285
600,4000,2,20,0.872,12611.2,32052
600,4000,2,20,0.854,13705.8,32383
600,4000,2,20,0.845,13579.7,32173
600,4000,2,20,0.888,13306.5,32031
600,4000,2,20,0.786,12782.6,31736
600,4000,2,20,0.809,13100.6,32544
600,4000,2,20,0.852,12695.1,32013
600,4000,2,20,0.791,13011.2,32469
600,4500,2,20,0.718,11532.1,31564
600,4500,2,20,0.906,16682.9,32160
600,4500,2,20,0.748,15259.4,31900
600,4500,2,20,0.833,13902.5,32378
600,4500,2,20,0.822,14037.5,31877
600,4500,2,20,0.802,13202.8,32096
600,4500,2,20,0.835,16973.2,32128
600,4500,2,20,0.824,15565.6,31836
600,4500,2,20,0.688,13409.1,32315
600,4500,2,20,0.888,13689.5,31576
600,5000,2,20,0.713,14986,31595
600,5000,2,20,0.869,14361.3,32009
600,5000,2,20,0.803,15825.9,32427
600,5000,2,20,0.81,15671.2,32653
600,5000,2,20,0.696,12006.1,32140
600,5000,2,20,0.812,16513.2,32086
600,5000,2,20,0.849,15734.4,31720
600,5000,2,20,0.807,13164.7,32125
600,5000,2,20,0.726,12867.8,32736
600,5000,2,20,0.807,15191.6,31756
600,5500,2,20,0.789,13575.9,32574
600,5500,2,20,0.88,18958.7,31804
600,5500,2,20,0.862,14813,31809
600,5500,2,20,0.777,13984.4,32487
600,5500,2,20,0.811,14053.2,32127
600,5500,2,20,0.793,17099.3,32201
600,5500,2,20,0.808,15841.7,31683
600,5500,2,20,0.717,14779.3,31588
600,5500,2,20,0.688,12813.1,32091
600,5500,2,20,0.707,13512,32517
600,6000,2,20,0.714,16969.3,32182
600,6000,2,20,0.629,9974.73,31962
600,6000,2,20,0.833,15868.7,32625
600,6000,2,20,0.722,14133.9,32346
600,6000,2,20,0.757,15161.8,32302
600,6000,2,20,0.706,15791.1,31949
600,6000,2,20,0.783,15270.4,31603
600,6000,2,20,0.884,17461,31794
600,6000,2,20,0.835,16031.2,31556
600,6000,2,20,0.766,18186,32366
600,2000,2,20,0.879,3349.34,30272
600,6000,2,20,0.912,4686.11,30156
600,5000,2,20,0.912,4686.11,30156
600,4000,2,20,0.916,4804.41,30146
600,1000,2,20,0.81,5057.9
600,2000,2,20,0.857,3640.31
600,4000,2,20,0.85,5037.13
600,6000,2,20,0.892,4947.08,30006
600,6000,2,20,0.907,5549.73,30727
600,6000,2,20,0.856,4926.29,30479
600,6000,2,20,0.881,3941.16,30382
600,6000,2,20,0.892,4947.08,30006

600,6000,2,20,0.892,4947.08,30006
600,6000,2,20,0.907,5549.73,30727
600,6000,2,20,0.856,4926.29,30479
600,6000,2,20,0.881,3941.16,30382
600,6000,2,20,0.924,4683.38,30938
600,6000,2,20,0.87,4503.51,30217
600,6000,2,20,0.922,5208.51,29998
600,6000,2,20,0.898,4582.98,29814
600,6000,2,20,0.903,5178.48,30599
600,6000,2,20,0.906,4886.07,30090
600,6000,2,20,0.93,4838.82,30519
600,6000,2,20,0.919,5464.03,30180
600,6000,2,20,0.885,4981.59,30372
600,6000,2,20,0.909,5544.61,29869
600,6000,2,20,0.899,5504.56,30118
600,6000,2,20,0.909,4984,30236
600,6000,2,20,0.925,5225.54,30252
600,6000,2,20,0.905,4865.78,29892
600,6000,2,20,0.908,5105.75,30864
600,6000,2,20,0.892,4372,30226
600,6000,2,20,0.911,5505.88,30026
600,6000,2,20,0.913,4522.53,30131
600,6000,2,20,0.944,4565.71,30317
600,6000,2,20,0.922,4884.97,30231
600,6000,2,20,0.91,4904.21,30062
600,6000,2,20,0.891,4572.6,30034
600,6000,2,20,0.936,5358.41,30032
600,6000,2,20,0.904,4216.09,30685
600,6000,2,20,0.839,4017.17,29476
600,6000,2,20,0.866,4636.36,30126
600,6000,2,20,0.894,4487.61,29543
600,6000,2,20,0.878,4893.01,30500
600,6000,2,20,0.921,5058.68,30082
600,6000,2,20,0.927,4371.16,30164
600,6000,2,20,0.918,4929.1,29680
600,6000,2,20,0.926,4883.13,29961
600,6000,2,20,0.821,3925.71,30281
600,6000,2,20,0.871,4608.02,29948
600,6000,2,20,0.9,4461.37,30673
600,6000,2,20,0.881,4331.99,30082
600,6000,2,20,0.907,4500.73,30095
600,6000,2,20,0.894,4458.83,30094
600,6000,2,20,0.836,4529.14,30599
600,6000,2,20,0.928,4515.1,30192
600,6000,2,20,0.924,5044.93,30084
600,6000,2,20,0.927,4972.19,29871
600,6000,2,20,0.883,4514.89,30070
600,6000,2,20,0.916,4618.94,30164
600,6000,2,20,0.914,4985.23,30329
600,6000,2,20,0.828,4614.94,30186
600,6000,2,20,0.828,4614.94,30186

600,500,2,20,0.999,167.845,30057
600,500,2,20,1,210.01,30808
600,500,2,20,0.999,106.704,30620
600,500,2,20,1,219.908,30771
600,500,2,20,1,151.748,30216
600,500,2,20,1,94.0753,30663
600,500,2,20,0.999,167.245,29582
600,500,2,20,0.997,126.195,30252
600,500,2,20,1,169.228,30136
600,500,2,20,1,129.229,30174
600,750,2,20,0.994,417.106,30170
600,750,2,20,0.998,426.444,30339
600,750,2,20,0.992,433.13,29887
600,750,2,20,0.993,317.095,30020
600,750,2,20,1,425.178,30407
600,750,2,20,0.997,395.526,30488
600,750,2,20,0.999,617.832,30162
600,750,2,20,0.997,471.894,30144
600,750,2,20,0.998,480.591,30306
600,750,2,20,0.998,430.26,30392
600,1000,2,20,0.998,984.767,30436
600,1000,2,20,0.997,1238.43,31013
600,1000,2,20,0.986,893.737,30349
600,1000,2,20,0.997,962.636,31081
600,1000,2,20,0.994,863.06,30044
600,1000,2,20,0.984,1202.99,30238
600,1000,2,20,0.978,1275.6,30777
600,1000,2,20,0.968,921.893,30458
600,1000,2,20,0.993,1811.7,30264
600,1000,2,20,0.986,1080.36,30170
600,1250,2,20,0.965,1979.98,30298
600,1250,2,20,0.978,2017.45,30030
600,1250,2,20,0.989,3323.05,29847
600,1250,2,20,0.973,2521,29929
600,1250,2,20,0.983,2279.78,29861
600,1250,2,20,0.967,1936.07,30282
600,1250,2,20,0.989,2450.59,29868
600,1250,2,20,0.913,1212.26,30029
600,1250,2,20,0.991,2020.77,30307
600,1250,2,20,0.986,1711.2,30496
600,1500,2,20,0.92,2835.57,30274
600,1500,2,20,0.956,3621.09,30059
600,1500,2,20,0.932,2554.86,30574
600,1500,2,20,0.927,2424.49,29956
600,1500,2,20,0.975,3673.17,30571
600,1500,2,20,0.95,3240.72,30510
600,1500,2,20,0.979,3739.18,30317
600,1500,2,20,0.978,3186.36,29937
600,1500,2,20,0.98,3301.06,30249
600,1500,2,20,0.972,3790.65,30189
600,1750,2,20,0.969,4483.87,30175
600,1750,2,20,0.985,4932.37,30181
600,1750,2,20,0.982,4744.95,30097
600,1750,2,20,0.91,4511.16,30301
600,1750,2,20,0.848,3956.85,30446
600,1750,2,20,0.883,7714.76,30484
600,1750,2,20,0.893,4161.4,30156
600,1750,2,20,0.952,7437.51,30445
600,1750,2,20,0.98,5176.88,30153
600,1750,2,20,0.92,5010.11,30360
600,2000,2,20,0.949,7038.54,29910
600,2000,2,20,0.904,5888.32,30654
600,2000,2,20,0.943,7000.31,29919
600,2000,2,20,0.867,6718.68,30257
600,2000,2,20,0.933,6865.17,30363
600,2000,2,20,0.929,7750.73,30402
600,2000,2,20,0.912,6104.57,30223
600,2000,2,20,0.955,7401.48,29526
600,2000,2,20,0.916,5598.52,29781
600,2000,2,20,0.903,7335.41,30474
600,2250,2,20,0.851,8079.84,29882
600,2250,2,20,0.955,10430.8,30390
600,2250,2,20,0.887,7884.29,29892
600,2250,2,20,0.882,7660.36,30349
600,2250,2,20,0.893,7814.15,30145
600,2250,2,20,0.953,9757.86,30548
600,2250,2,20,0.854,11295.2,29929
600,2250,2,20,0.896,7822.96,30011
600,2250,2,20,0.921,8263.57,30048
600,2250,2,20,0.887,8836.13,30224
600,2500,2,20,0.903,10277.7,30151
600,2500,2,20,0.92,9657.33,29839
600,2500,2,20,0.899,9927.33,30139
600,2500,2,20,0.842,9608.63,30152
600,2500,2,20,0.964,10741.6,30767
600,2500,2,20,0.92,10573.4,30171
600,2500,2,20,0.852,10205.4,30260
600,2500,2,20,0.889,11122.7,30310
600,2500,2,20,0.936,9276.53,30389
600,2500,2,20,0.94,12216.7,30290
600,2750,2,20,0.935,10437,30157
600,2750,2,20,0.753,12064.4,30270
600,2750,2,20,0.852,10897.6,30379
600,2750,2,20,0.909,9950.48,30556
600,2750,2,20,0.918,9276.84,30085
600,2750,2,20,0.897,11980.4,30029
600,2750,2,20,0.884,10254,29733
600,2750,2,20,0.875,10856,30078
600,2750,2,20,0.926,11315.7,30291
600,2750,2,20,0.918,11188.4,30148
600,3000,2,20,0.878,14099.8,30213
600,3000,2,20,0.804,13977.2,30466
600,3000,2,20,0.921,14626.7,29845
600,3000,2,20,0.854,15121.9,30339
600,3000,2,20,0.835,12007.7,30238
600,3000,2,20,0.78,11234.2,30286
600,3000,2,20,0.762,12920.6,30271
600,3000,2,20,0.878,12420.8,30207
600,3000,2,20,0.921,14033.6,30690
600,3000,2,20,0.958,13568.4,29955
